question_id,cosine_metric,similarity,llm,version
75701487,0.7123743295669556,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73766357,0.712515652179718,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73711919,0.7127162218093872,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75188688,0.7132340669631958,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73827986,0.7133537530899048,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74645329,0.7134238481521606,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73422387,0.7134585380554199,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74758047,0.7136666178703308,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74136704,0.7138797640800476,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75361470,0.7139465808868408,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73985713,0.7139467000961304,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74598647,0.7146390676498413,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74807729,0.7159366011619568,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75642280,0.716041088104248,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75022490,0.7164121866226196,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75581187,0.7168659567832947,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75346823,0.717476487159729,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74836161,0.717580258846283,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74214976,0.7175952792167664,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72935457,0.7178840637207031,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73573040,0.7178917527198792,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75383462,0.7179366946220398,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75390841,0.7180525660514832,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73131247,0.7180597186088562,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75300420,0.7180795073509216,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73671051,0.7184882164001465,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73874791,0.7191572785377502,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73235410,0.7195079326629639,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73946426,0.7196698784828186,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74603229,0.7197558879852295,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75259576,0.7200895547866821,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75993119,0.7201910614967346,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73187972,0.7202040553092957,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75499333,0.7203147411346436,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74371499,0.7204577326774597,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73195147,0.7205557823181152,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75762757,0.7206193208694458,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73989407,0.7206566333770752,LOW,gpt-3.5-turbo,chat-gpt-3.5
73292446,0.72068190574646,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73616926,0.7207128405570984,LOW,gpt-3.5-turbo,chat-gpt-3.5
75429405,0.7207581400871277,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73165456,0.7211134433746338,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73704007,0.7211430668830872,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74912847,0.7211939096450806,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75973321,0.7213442325592041,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73003300,0.7215108871459961,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75854182,0.7215530872344971,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75394657,0.7216089963912964,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75763820,0.7216686606407166,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74905593,0.7219252586364746,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73398477,0.722167432308197,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74934470,0.7224270701408386,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73858913,0.722758412361145,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74271731,0.7237482070922852,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73944185,0.7238191366195679,LOW,gpt-3.5-turbo,chat-gpt-3.5
75135939,0.7249895930290222,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73515766,0.7252198457717896,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75920221,0.7253152132034302,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73248689,0.7253893613815308,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75346885,0.7254131436347961,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72936313,0.7258819341659546,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75135939,0.7268631458282471,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73772360,0.7268797755241394,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75144334,0.7269203662872314,LOW,gpt-3.5-turbo,chat-gpt-3.5
74802863,0.7270424962043762,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72965331,0.7272000908851624,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73188739,0.7272539138793945,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74717107,0.7273678779602051,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74694970,0.7275869846343994,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74792246,0.7278537750244141,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75494817,0.727948009967804,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74645329,0.7284971475601196,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75369191,0.728629469871521,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73034413,0.7286795377731323,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74886135,0.7288466095924377,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73262628,0.7298859357833862,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73676462,0.7301681637763977,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74794400,0.7302544116973877,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75514021,0.7302793264389038,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74321568,0.730462908744812,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73106769,0.7304757237434387,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73543246,0.73056560754776,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73101069,0.730847179889679,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75894490,0.7310342788696289,LOW,gpt-3.5-turbo,chat-gpt-3.5
75610549,0.731365442276001,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75745637,0.7318474650382996,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74661098,0.7318785190582275,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73003300,0.7318916916847229,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73550999,0.7319608926773071,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74490549,0.7321139574050903,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72965331,0.7323265075683594,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74813041,0.7323969602584839,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74575521,0.7327157855033875,LOW,gpt-3.5-turbo,chat-gpt-3.5
75205665,0.733063817024231,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74433987,0.7331683039665222,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75210719,0.733317494392395,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75958436,0.7333806157112122,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72935457,0.7341188192367554,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74704512,0.7342503070831299,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75238728,0.7343569993972778,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75841863,0.7348295450210571,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74204364,0.7356465458869934,LOW,gpt-3.5-turbo,chat-gpt-3.5
75513958,0.7356947660446167,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75194988,0.7357041835784912,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74870967,0.7359894514083862,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75307309,0.736320436000824,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74729692,0.7364125847816467,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74471297,0.7367669343948364,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75888265,0.7368789911270142,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75010505,0.7370474338531494,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75416375,0.7373510599136353,LOW,gpt-3.5-turbo,chat-gpt-3.5
73630660,0.7384727001190186,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73165456,0.7388737797737122,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74721482,0.7391365766525269,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74792246,0.7393732666969299,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75080882,0.739970862865448,LOW,gpt-3.5-turbo,chat-gpt-3.5
73101069,0.7407042980194092,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75429405,0.7408266663551331,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74698926,0.7411261200904846,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74894428,0.7412463426589966,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75080442,0.7413745522499084,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73964168,0.742169976234436,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74758047,0.7422674298286438,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75666909,0.7425187230110168,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73367075,0.7426750659942627,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73389055,0.7427571415901184,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75130798,0.7431195378303528,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73694809,0.7431584596633911,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75259335,0.7435282468795776,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75974000,0.7435636520385742,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73407546,0.7445863485336304,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73925755,0.744661808013916,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75723462,0.7447828650474548,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72966759,0.7449688911437988,LOW,gpt-3.5-turbo,chat-gpt-3.5
73634127,0.7450054883956909,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74955237,0.7450909614562988,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75442293,0.7454437017440796,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73389055,0.7455120086669922,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75762757,0.745577335357666,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74765010,0.7459194660186768,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73407546,0.7461215853691101,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73397834,0.7462485432624817,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73891997,0.7463073134422302,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74422137,0.7463085651397705,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73676116,0.746365487575531,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75062538,0.7463717460632324,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74632731,0.7465305328369141,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75219282,0.7465989589691162,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74825007,0.7469590902328491,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75353543,0.7470963001251221,HIGH,gpt-3.5-turbo,chat-gpt-3.5
76082047,0.7471307516098022,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73989407,0.7471796870231628,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75412792,0.7478119134902954,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75666984,0.7481282949447632,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75052561,0.7482250928878784,LOW,gpt-3.5-turbo,chat-gpt-3.5
75144334,0.748297929763794,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75666984,0.748356819152832,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76009085,0.7483793497085571,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74168837,0.7484520077705383,LOW,gpt-3.5-turbo,chat-gpt-3.5
74768073,0.7489108443260193,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73954718,0.7490152716636658,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74603229,0.7490925788879395,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73248689,0.7492468357086182,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74768073,0.7496953010559082,HIGH,gpt-3.5-turbo,chat-gpt-3.5
76066060,0.7498471736907959,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74109047,0.7502522468566895,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73946426,0.7508147358894348,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75080442,0.7510101795196533,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73102008,0.7524318695068359,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74825007,0.7525159120559692,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75426952,0.75276118516922,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73000455,0.7529018521308899,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73534241,0.7530564069747925,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75150846,0.7533844709396362,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72936313,0.7535263895988464,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73809448,0.7535791397094727,LOW,gpt-3.5-turbo,chat-gpt-3.5
75666909,0.7536961436271667,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73550999,0.7541083693504333,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74795206,0.7544122934341431,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75341458,0.7544189691543579,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74708210,0.7545404434204102,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75606592,0.7549928426742554,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73985472,0.7554013729095459,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73551864,0.7555767297744751,VERY HIGH,gpt-3.5-turbo,chat-gpt-3.5
74543156,0.7559125423431396,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75999602,0.7562230229377747,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74903024,0.7562367916107178,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74440532,0.7562940120697021,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75056287,0.7563431262969971,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75298311,0.7567098140716553,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73060562,0.7571666240692139,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75828054,0.7576341032981873,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72988901,0.7579355239868164,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75349712,0.758072018623352,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75233987,0.7584446668624878,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74844464,0.7586870193481445,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74698926,0.7587859034538269,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
72882674,0.7589199542999268,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74242518,0.7590121030807495,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73538666,0.759110689163208,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74632731,0.760144829750061,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74509701,0.7606091499328613,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73475744,0.7608519792556763,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74941125,0.7611016035079956,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73874791,0.7614423036575317,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74694970,0.7616063356399536,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74168837,0.7616180181503296,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73314559,0.7618662118911743,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75940783,0.7619221210479736,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75973321,0.7621161937713623,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74381155,0.7622411251068115,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73465679,0.7623692750930786,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73377019,0.7623872756958008,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74678625,0.7624305486679077,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75517315,0.7629351615905762,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75095945,0.7632282972335815,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74633644,0.7633988857269287,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74199102,0.7634673714637756,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73397834,0.7635340690612793,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74905593,0.7639063596725464,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75442293,0.7641985416412354,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74448709,0.7643362879753113,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74930743,0.7647099494934082,HIGH ,meta-llama/Llama-2-7b-chat-hf,llama
74509701,0.7647684812545776,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75193954,0.7648410797119141,LOW,gpt-3.5-turbo,chat-gpt-3.5
74626863,0.7653402090072632,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75894490,0.7660791873931885,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73587743,0.7664619088172913,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74934470,0.7665613293647766,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74571672,0.7668683528900146,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73977102,0.766920804977417,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74318528,0.7670907974243164,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73968425,0.7672054767608643,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75085893,0.7681145668029785,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74906864,0.7686108946800232,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75617550,0.7688043117523193,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73537413,0.7688270211219788,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73442986,0.7696813344955444,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73196092,0.769700288772583,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74612337,0.7697181105613708,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73543246,0.7699167728424072,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75579392,0.7699549794197083,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73555284,0.7701499462127686,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73903603,0.7703815698623657,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75187395,0.7704640626907349,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75439576,0.7706428170204163,LOW,gpt-3.5-turbo,chat-gpt-3.5
73125825,0.7707811594009399,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73611950,0.7717803120613098,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74661098,0.7723113298416138,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75340300,0.7725486755371094,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74976717,0.7734075784683228,LOW,gpt-3.5-turbo,chat-gpt-3.5
75723026,0.7735953330993652,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74406469,0.7739859819412231,LOW,gpt-3.5-turbo,chat-gpt-3.5
75307309,0.7741808891296387,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72828351,0.7744860649108887,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73125825,0.7746174931526184,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74933094,0.7748779654502869,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73791548,0.775774359703064,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75579392,0.7766867280006409,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73630660,0.7770649194717407,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73573447,0.7770865559577942,LOW,gpt-3.5-turbo,chat-gpt-3.5
73870058,0.7774507999420166,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74109047,0.7785854935646057,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75815092,0.7787081003189087,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74371499,0.7788007259368896,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72986123,0.7792601585388184,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74026877,0.7794742584228516,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75815092,0.7797768712043762,LOW,gpt-3.5-turbo,chat-gpt-3.5
74836161,0.7798610925674438,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74708210,0.7804522514343262,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
72921785,0.7806692719459534,LOW,gpt-3.5-turbo,chat-gpt-3.5
75210719,0.7807315587997437,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75353543,0.7807414531707764,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75763820,0.7813326120376587,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75259576,0.7816265821456909,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73633189,0.7819627523422241,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72986123,0.7822381258010864,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73611950,0.7823899984359741,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75758831,0.7840931415557861,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73515934,0.7845739126205444,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73977102,0.7850316166877747,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75149224,0.7850868701934814,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73858913,0.7850944399833679,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73693052,0.7851158380508423,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73555284,0.7854311466217041,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75412792,0.786393404006958,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73314559,0.7870499491691589,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74318528,0.7871920466423035,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73709225,0.7875152230262756,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75650611,0.7875921726226807,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76024411,0.787601113319397,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75318474,0.7880033254623413,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75717363,0.7880054116249084,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75926446,0.7880344986915588,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75205665,0.7884628772735596,LOW,gpt-3.5-turbo,chat-gpt-3.5
73591819,0.7885768413543701,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
72887432,0.7886430621147156,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74895100,0.7896817922592163,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74349234,0.7896903157234192,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75536237,0.7900325059890747,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75701352,0.7903193235397339,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72940123,0.7913431525230408,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75581187,0.7928802371025085,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73537413,0.7928978800773621,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73316485,0.7930283546447754,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74776364,0.7930986285209656,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73635965,0.7932851314544678,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75958436,0.7933730483055115,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73398477,0.7936216592788696,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73299474,0.7936707139015198,LOW,gpt-3.5-turbo,chat-gpt-3.5
74633644,0.79383385181427,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72957907,0.7942116260528564,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72970327,0.7946734428405762,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73683516,0.7951775789260864,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75141541,0.7961708307266235,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75459074,0.7963658571243286,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73746526,0.7966388463973999,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76011691,0.7967102527618408,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74490549,0.7972906231880188,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73072459,0.7974171042442322,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75011823,0.7975447773933411,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
72854554,0.7977027297019958,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73277769,0.7977827191352844,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73841384,0.7978571653366089,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75888265,0.7980066537857056,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74286842,0.7986584305763245,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74118094,0.799856424331665,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73518721,0.8002170920372009,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74929519,0.8005854487419128,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74438621,0.8008103370666504,LOW,gpt-3.5-turbo,chat-gpt-3.5
